file_id,department,file_type,priority,submission_date,complexity_score,num_pages,required_approvals,assigned_officer_id,officer_experience_years,current_backlog_officer,routing_path,sla_days,processing_time_hours,delayed,delay_ratio,processing_time_days
d3262a2b-58f5-4220-b9c1-d124873aeee4,Transport,application,Low,2025-01-23 14:22:58.570081,0.176,9,3,OFF146,0.5,4,Clerk->Officer->SectionHead->Finance,7,25.96,False,0.154,1.082
b24d13b3-7905-459e-9b2c-054cc68e1940,Revenue,appeal,Low,2025-07-18 14:22:58.570081,0.198,9,3,OFF046,3.9,12,Clerk->Officer->SectionHead->Finance,21,23.84,False,0.047,0.993
f740195c-9cec-4d99-814d-a099d584350a,Transport,permit,Medium,2025-10-02 14:22:58.570081,0.037,1,2,OFF118,2.0,4,Clerk->Officer->SectionHead,10,6.06,False,0.025,0.252
59e65d26-206b-42c4-b57a-5d4c0196e0a8,Revenue,appeal,High,2025-03-29 14:22:58.570081,0.065,1,1,OFF126,3.4,3,Clerk->Officer,7,20.44,False,0.122,0.852
441beb54-e104-4644-bebd-ee5b53abd426,Education,appeal,Medium,2025-04-17 14:22:58.570081,0.481,12,2,OFF163,3.4,14,Clerk->Officer->SectionHead,14,14.44,False,0.043,0.602
5c6dca12-240a-4934-b837-1d43f30aebdf,UrbanDev,permit,Low,2024-12-13 14:22:58.570081,0.146,7,1,OFF181,1.6,3,Clerk->Officer,14,15.77,False,0.047,0.657
3d30533f-9ddf-4248-9c09-65e122c2cb58,Transport,appeal,High,2025-02-22 14:22:58.570081,0.316,8,1,OFF121,1.9,6,Clerk->Officer,7,16.11,False,0.096,0.671
92b97455-bf8c-4538-8475-a681d8347e23,Health,application,Low,2025-03-09 14:22:58.570081,0.191,8,1,OFF167,3.9,6,Clerk->Officer,7,1.0,True,0.006,0.042
bcb19b18-f82e-4005-ac64-78fd7c2a9645,Health,report,High,2025-05-21 14:22:58.570081,0.184,10,1,OFF154,4.3,6,Clerk->Officer,4,27.53,False,0.287,1.147
77ca5aa7-8eab-4aaa-8493-3e87e4b2f98b,Health,permit,Low,2024-12-18 14:22:58.570081,0.251,7,1,OFF187,3.7,7,Clerk->Officer,14,21.15,False,0.063,0.881
e73f07ea-ca24-426c-9865-72deef9690e5,Education,application,High,2024-12-09 14:22:58.570081,0.286,9,2,OFF172,1.5,8,Clerk->Officer->SectionHead,3,21.09,False,0.293,0.879
84be6166-c3ee-4965-866a-84f9ae0b79a7,Transport,application,Low,2025-04-11 14:22:58.570081,0.514,11,3,OFF134,3.1,12,Clerk->Officer->SectionHead->Finance,7,16.41,False,0.098,0.684
88c55831-078c-49e7-8b13-49d0c9b09618,Revenue,appeal,Medium,2024-12-23 14:22:58.570081,0.329,4,1,OFF116,4.1,6,Clerk->Officer,14,6.28,False,0.019,0.262
9577cd17-dba7-428a-bbb5-9f4108b590c9,Education,application,Medium,2025-01-10 14:22:58.570081,0.364,8,2,OFF184,5.9,9,Clerk->Officer->SectionHead,5,32.06,False,0.267,1.336
f6f46eb2-bab9-45b3-8286-04ade1c20f95,Transport,application,Medium,2025-01-16 14:22:58.570081,0.301,10,1,OFF076,1.6,12,Clerk->Officer,5,36.83,False,0.307,1.535
15b1f0f9-ab20-4a84-aba4-c06d4faf2c36,Transport,permit,Low,2025-02-15 14:22:58.570081,0.042,4,1,OFF111,1.9,6,Clerk->Officer,14,1.0,False,0.003,0.042
e4b1e413-49b8-4a9e-8b3a-ff98ab99bf48,Education,appeal,Low,2026-09-11 14:22:58.570081,0.092,4,1,OFF142,5.1,8,Clerk->Officer,21,1.0,False,0.002,0.042
6ce0955d-5c58-4f22-b71a-3e21d1d0c3e9,Welfare,application,Medium,2025-03-30 14:22:58.570081,0.201,8,5,OFF134,2.4,7,Clerk->Officer->SectionHead->Finance->Director,5,53.34,True,0.445,2.222
eecbdc9d-6ec0-4ac5-a1c8-9e0b269e2edf,Transport,application,Low,2024-12-11 14:22:58.570081,0.293,6,2,OFF011,3.0,6,Clerk->Officer->SectionHead,7,26.25,False,0.156,1.094
a9606ffd-5ef5-4bba-83d1-4c8194106dbf,Revenue,appeal,Low,2025-06-13 14:22:58.570081,0.101,6,1,OFF022,3.3,5,Clerk->Officer,21,7.79,False,0.015,0.325
d15d1613-8620-4df2-a651-2a00eb80f2e8,Education,report,Low,2024-12-16 14:22:58.570081,0.446,10,1,OFF081,4.7,14,Clerk->Officer,10,18.66,False,0.078,0.778
fd6a4e9a-80fa-4389-803e-98d16c5c4c4d,Transport,permit,Medium,2025-07-03 14:22:58.570081,0.164,10,1,OFF038,5.0,10,Clerk->Officer,10,20.01,False,0.083,0.834
14155da6-59ad-4eed-9b8a-eb6f5aeab0cd,Education,permit,Low,2025-02-15 14:22:58.570081,0.301,8,1,OFF049,4.0,6,Clerk->Officer,14,23.41,False,0.07,0.975
708bda46-793e-4a99-9aaa-1f471a83b7dc,Health,permit,Medium,2024-12-24 14:22:58.570081,0.122,3,2,OFF002,4.2,9,Clerk->Officer->SectionHead,10,37.16,False,0.155,1.548
5eb3cbf8-2999-4ea5-9b32-9cca8577062a,Education,application,Low,2025-03-28 14:22:58.570081,0.24,7,2,OFF152,0.5,7,Clerk->Officer->SectionHead,7,40.14,True,0.239,1.672
450090ff-da6d-4fcc-939e-b6bb35206e6e,UrbanDev,appeal,Low,2025-01-21 14:22:58.570081,0.35,9,1,OFF196,1.3,4,Clerk->Officer,21,28.86,False,0.057,1.202
5ac84d6d-b487-446e-bb37-5028cf1ee969,Education,report,Low,2025-01-16 14:22:58.570081,0.478,7,1,OFF026,2.4,7,Clerk->Officer,10,14.07,False,0.059,0.586
52c9ed8b-8b6c-4cef-b1c7-4ccb5c77d152,Transport,application,Low,2025-01-17 14:22:58.570081,0.031,7,1,OFF025,3.3,7,Clerk->Officer,7,1.0,False,0.006,0.042
90cb1db9-69da-42ac-96a1-4e6d78a71dba,Welfare,permit,Low,2024-12-12 14:22:58.570081,0.426,5,1,OFF193,0.5,14,Clerk->Officer,14,9.72,False,0.029,0.405
8ed6506f-94be-4c04-b78c-e045813b2419,Health,appeal,Low,2025-02-01 14:22:58.570081,0.482,7,2,OFF180,4.9,8,Clerk->Officer->SectionHead,21,1.0,False,0.002,0.042
415275b4-65b3-49e2-9068-110dbb5b078b,UrbanDev,report,Low,2025-07-23 14:22:58.570081,0.206,4,1,OFF106,1.6,6,Clerk->Officer,10,17.36,False,0.072,0.723
22aee379-c258-45c9-91e6-d1c2e75378de,Welfare,application,Medium,2025-01-06 14:22:58.570081,0.214,4,1,OFF124,5.9,8,Clerk->Officer,5,6.01,False,0.05,0.25
7f09e128-ddfe-46b3-8416-38417f3aec03,Transport,permit,Medium,2025-03-24 14:22:58.570081,0.297,7,1,OFF014,3.6,15,Clerk->Officer,10,13.43,False,0.056,0.56
ea71b677-ccf5-4d8f-b750-e6e8eb9857ef,Education,permit,Low,2025-08-19 14:22:58.570081,0.615,10,1,OFF139,4.6,15,Clerk->Officer,14,18.06,False,0.054,0.752
726dcc0b-604f-4461-995b-1ab0bc5832e3,Welfare,application,Low,2025-01-07 14:22:58.570081,0.54,12,2,OFF073,2.4,10,Clerk->Officer->SectionHead,7,55.84,True,0.332,2.327
bcae0b88-d3d7-476f-8da4-9803c5fcb2af,Health,permit,Low,2025-02-09 14:22:58.570081,0.088,4,1,OFF050,1.3,6,Clerk->Officer,14,23.19,False,0.069,0.966
103aa22f-fd58-4317-a1b1-0224cb032d6b,Health,appeal,Medium,2025-06-09 14:22:58.570081,0.454,11,1,OFF131,2.1,12,Clerk->Officer,14,17.03,False,0.051,0.71
4f26b8a3-b6d1-4abe-a8a9-18ae1b9d76c9,Health,application,Low,2025-01-21 14:22:58.570081,0.143,6,1,OFF020,3.5,12,Clerk->Officer,7,1.0,False,0.006,0.042
a440019d-8539-4cc8-9c94-9d1f7aa253dc,Health,report,Low,2025-02-18 14:22:58.570081,0.354,8,1,OFF140,3.0,8,Clerk->Officer,10,26.34,False,0.11,1.098
7a3c3c9a-6d25-445d-ae11-61d765d6925e,Health,report,Medium,2025-05-22 14:22:58.570081,0.021,3,1,OFF038,0.5,7,Clerk->Officer,7,4.02,False,0.024,0.167
00f09310-2e02-491c-be80-8936ee9fd5df,Welfare,report,Low,2025-01-11 14:22:58.570081,0.217,4,4,OFF171,2.1,9,Clerk->Officer->SectionHead->Finance->Director,10,35.06,False,0.146,1.461
210d435c-137d-433b-a707-f5462dace169,Education,application,Low,2024-12-18 14:22:58.570081,0.403,5,3,OFF173,2.5,11,Clerk->Officer->SectionHead->Finance,7,12.86,False,0.077,0.536
a22f3d87-4ea5-4762-aaf1-3cc9bb1f0ab6,Revenue,appeal,Low,2026-01-04 14:22:58.570081,0.646,7,3,OFF025,3.9,8,Clerk->Officer->SectionHead->Finance,21,45.34,False,0.09,1.889
788eb49a-bca2-4c2c-b79d-9600122275ff,Education,application,Medium,2025-10-04 14:22:58.570081,0.14,12,1,OFF096,6.5,9,Clerk->Officer,5,1.0,False,0.008,0.042
e5a37027-4fbb-462a-bab8-79b388946081,Transport,permit,Low,2025-02-13 14:22:58.570081,0.025,8,1,OFF147,2.7,6,Clerk->Officer,14,1.0,False,0.003,0.042
748a333e-0879-4c07-bf9d-ee182b36fc9e,Revenue,permit,Low,2025-01-27 14:22:58.570081,0.205,9,1,OFF198,2.4,6,Clerk->Officer,14,1.0,False,0.003,0.042
a814ed5f-cfbd-42b8-8fc4-8be8f3e09206,Welfare,application,High,2025-04-11 14:22:58.570081,0.305,7,4,OFF141,0.5,8,Clerk->Officer->SectionHead->Finance->Director,3,28.03,False,0.389,1.168
bf306cdf-b4fc-451d-bb2e-7ed4be0a6ea5,Education,application,Medium,2024-12-04 14:22:58.570081,0.312,12,1,OFF131,3.7,14,Clerk->Officer,5,2.07,False,0.017,0.086
0c9e42ef-b674-4925-b7a8-9d056fffa878,Transport,permit,Medium,2025-01-12 14:22:58.570081,0.269,8,1,OFF135,6.3,8,Clerk->Officer,10,3.97,False,0.017,0.165
8a70ac26-5cf2-42af-ab81-a9642e96c6cd,Education,appeal,Low,2025-10-13 14:22:58.570081,0.393,11,4,OFF062,0.5,12,Clerk->Officer->SectionHead->Finance->Director,21,32.84,False,0.065,1.368
24f787a4-168d-496e-a97c-61d265442903,Welfare,application,Low,2025-09-17 14:22:58.570081,0.497,11,3,OFF144,5.6,7,Clerk->Officer->SectionHead->Finance,7,37.46,False,0.223,1.561
30461565-5c39-4eba-8702-1f1223c3c06d,Education,appeal,Medium,2025-04-18 14:22:58.570081,0.498,5,1,OFF045,0.8,14,Clerk->Officer,14,18.43,False,0.055,0.768
b718fcb9-23ba-452c-b771-1d6caf2f4c51,Health,permit,Low,2025-07-20 14:22:58.570081,0.098,6,1,OFF092,0.5,3,Clerk->Officer,14,1.0,False,0.003,0.042
10d213af-7c6b-4366-b7d1-c19f91a405d0,Education,report,Low,2024-12-29 14:22:58.570081,0.361,3,5,OFF157,1.6,12,Clerk->Officer->SectionHead->Finance->Director,10,28.41,False,0.118,1.184
0e8ba9e7-a6bc-40e4-81db-c8c0910540b1,Transport,report,Low,2025-01-24 14:22:58.570081,0.353,13,1,OFF091,1.4,8,Clerk->Officer,10,30.71,False,0.128,1.28
c9c3c61d-5a03-4993-ae70-bcedfd411b07,Welfare,report,Medium,2025-01-17 14:22:58.570081,0.221,6,1,OFF015,3.5,9,Clerk->Officer,7,6.91,False,0.041,0.288
f2698dfe-18c6-41f7-8c1a-9dae21efb97b,Revenue,appeal,Low,2024-12-21 14:22:58.570081,0.611,13,3,OFF160,0.8,4,Clerk->Officer->SectionHead->Finance,21,35.02,False,0.069,1.459
3a310494-3b16-4b8c-bc5e-9e05eaef70e8,Revenue,permit,Medium,2025-04-04 14:22:58.570081,0.111,8,4,OFF107,3.4,6,Clerk->Officer->SectionHead->Finance->Director,10,45.94,True,0.191,1.914
bcce54bc-693f-460d-8cd3-eae15dff4d2a,Welfare,report,Medium,2026-04-24 14:22:58.570081,0.408,10,5,OFF179,6.1,6,Clerk->Officer->SectionHead->Finance->Director,7,49.11,True,0.292,2.046
4023feba-12f2-4699-ae9e-84b937a68bb2,UrbanDev,permit,Low,2024-12-20 14:22:58.570081,0.48,13,5,OFF191,4.5,14,Clerk->Officer->SectionHead->Finance->Director,14,39.41,False,0.117,1.642
e8a6ec0c-e785-4b9f-b90b-c299aa1bf107,Health,permit,Medium,2025-02-03 14:22:58.570081,0.128,4,1,OFF001,3.8,10,Clerk->Officer,10,16.94,False,0.071,0.706
50853b58-b9ca-4dee-8001-95820783fba6,Transport,report,Low,2025-03-26 14:22:58.570081,0.13,7,3,OFF186,2.0,7,Clerk->Officer->SectionHead->Finance,10,21.88,False,0.091,0.912
08d23068-23fc-4f8e-adc1-a7657d4bd73b,Revenue,application,Low,2024-12-19 14:22:58.570081,0.161,2,4,OFF126,2.7,5,Clerk->Officer->SectionHead->Finance->Director,7,48.5,True,0.289,2.021
5744e709-9972-48b3-bb41-a4da2a839429,UrbanDev,appeal,Low,2025-03-11 14:22:58.570081,0.072,1,1,OFF061,5.4,10,Clerk->Officer,21,9.13,False,0.018,0.38
19e921d3-8eb4-4bbf-ae99-62ed8ff6f5a3,UrbanDev,application,Medium,2024-12-13 14:22:58.570081,0.185,6,1,OFF185,0.9,4,Clerk->Officer,5,21.87,False,0.182,0.911
7c501a5e-b2f4-4542-aa5f-8bd61273bb1e,Education,application,High,2025-04-15 14:22:58.570081,0.368,6,2,OFF192,1.0,7,Clerk->Officer->SectionHead,3,6.09,False,0.085,0.254
0d7e92db-c767-4cbe-8e82-04acc56972f9,UrbanDev,application,Medium,2025-03-05 14:22:58.570081,0.248,9,2,OFF073,2.1,9,Clerk->Officer->SectionHead,5,26.01,False,0.217,1.084
f2b5c144-1ce8-4c1a-b741-c9fb3da67f42,Welfare,application,Low,2025-02-21 14:22:58.570081,0.24,4,1,OFF090,1.1,6,Clerk->Officer,7,22.74,False,0.135,0.947
5921a517-63e7-4e60-9fee-96dc87eaa328,Transport,permit,Low,2024-12-20 14:22:58.570081,0.037,5,1,OFF047,1.6,6,Clerk->Officer,14,15.21,False,0.045,0.634
6c2d3326-f611-4434-96b5-459adb55dae9,Revenue,application,Medium,2025-01-08 14:22:58.570081,0.421,11,1,OFF156,0.5,6,Clerk->Officer,5,29.75,False,0.248,1.24
e11c89fe-9398-4f6b-bb77-1487a633993e,Transport,permit,Medium,2025-02-05 14:22:58.570081,0.241,8,1,OFF107,3.3,5,Clerk->Officer,10,18.14,False,0.076,0.756
7d165d75-90ae-4f1e-b693-efa3d7e4aa31,Revenue,application,Medium,2025-03-23 14:22:58.570081,0.207,11,3,OFF096,6.9,3,Clerk->Officer->SectionHead->Finance,5,32.69,False,0.272,1.362
fe95a88d-2c61-4ed9-927a-3d9ae46dee01,Revenue,application,Medium,2026-03-16 14:22:58.570081,0.572,5,1,OFF152,4.1,18,Clerk->Officer,5,6.17,False,0.051,0.257
c2f3a588-06df-4ffe-941a-ed346cabf64e,Welfare,application,Low,2026-02-12 14:22:58.570081,0.133,5,1,OFF144,3.9,6,Clerk->Officer,7,26.4,False,0.157,1.1
cb11e34a-f16f-4f4a-a6a3-6f90574729b9,Revenue,application,Medium,2025-01-17 14:22:58.570081,0.178,7,1,OFF098,5.4,7,Clerk->Officer,5,5.25,False,0.044,0.219
15f32a21-d277-4613-8d5e-dc1a8f5e86d9,Education,report,Low,2025-01-23 14:22:58.570081,0.089,2,1,OFF060,4.1,7,Clerk->Officer,10,1.0,False,0.004,0.042
0557f9f0-991a-4e50-9fd0-f4e60d9291c2,Welfare,appeal,Low,2025-02-02 14:22:58.570081,0.772,10,1,OFF051,5.0,17,Clerk->Officer,21,14.27,False,0.028,0.595
637ec8fe-eac7-447a-8c14-85c1dce89e51,Welfare,application,Low,2025-03-28 14:22:58.570081,0.508,11,4,OFF188,2.7,8,Clerk->Officer->SectionHead->Finance->Director,7,30.64,False,0.182,1.277
bf981c00-4161-4e55-ba86-601ef2eb7a45,Health,application,Low,2027-02-08 14:22:58.570081,0.372,7,2,OFF081,2.2,9,Clerk->Officer->SectionHead,7,27.8,False,0.165,1.158
19480655-f2d7-44ca-88f0-aaa46cbd4d33,Transport,report,High,2024-12-30 14:22:58.570081,0.407,10,2,OFF089,2.5,4,Clerk->Officer->SectionHead,4,10.03,True,0.104,0.418
853536ea-e21d-4f12-aac7-5bc5e4e0b6c9,Welfare,appeal,Low,2024-12-12 14:22:58.570081,0.259,6,3,OFF129,0.5,10,Clerk->Officer->SectionHead->Finance,21,57.06,False,0.113,2.378
7db47e77-bedf-4a1f-9f3a-04af9d1cb0ef,Revenue,permit,Low,2024-12-30 14:22:58.570081,0.401,12,2,OFF162,2.1,8,Clerk->Officer->SectionHead,14,13.65,False,0.041,0.569
6bc59ff9-760b-4cbf-ad9a-c50db1f084f7,Welfare,application,Low,2025-02-03 14:22:58.570081,0.218,2,1,OFF171,4.7,8,Clerk->Officer,7,24.2,False,0.144,1.008
f3445c67-edb4-4d8a-b302-c129d5178400,Transport,application,Low,2025-01-09 14:22:58.570081,0.06,7,2,OFF158,4.6,4,Clerk->Officer->SectionHead,7,32.75,False,0.195,1.365
6099f435-a264-4b06-960d-f1e0adcacc72,Health,application,Low,2025-01-29 14:22:58.570081,0.194,4,1,OFF159,1.6,7,Clerk->Officer,7,1.0,False,0.006,0.042
179aefa8-5031-41d5-b17e-f2764f9ec31e,Welfare,application,Medium,2025-06-04 14:22:58.570081,0.553,9,1,OFF053,3.7,11,Clerk->Officer,5,21.45,False,0.179,0.894
6757c332-0863-4907-918e-485d480e90e6,Education,appeal,Medium,2025-09-01 14:22:58.570081,0.324,11,1,OFF169,2.8,8,Clerk->Officer,14,13.57,False,0.04,0.565
389cd0de-1ec1-46a2-bdba-4d8d15d180c8,Revenue,permit,Medium,2025-01-07 14:22:58.570081,0.258,8,2,OFF109,0.9,6,Clerk->Officer->SectionHead,10,1.31,False,0.005,0.055
96279ff1-4dd0-4b73-b71b-8779e4d039aa,Welfare,application,Low,2025-11-07 14:22:58.570081,0.152,7,1,OFF022,4.4,9,Clerk->Officer,7,2.82,False,0.017,0.118
98c74e56-112c-49ad-aca6-d071f9e43466,Education,application,Low,2025-02-12 14:22:58.570081,0.514,12,1,OFF056,3.8,15,Clerk->Officer,7,9.06,False,0.054,0.378
1cf67a12-8501-41c2-bcdf-602aff4745f0,Education,appeal,High,2025-01-28 14:22:58.570081,0.315,13,3,OFF164,1.4,15,Clerk->Officer->SectionHead->Finance,7,29.69,False,0.177,1.237
13b47362-a41a-4fdf-adc7-68a160271224,Revenue,appeal,Medium,2025-05-05 14:22:58.570081,0.171,5,1,OFF170,1.7,8,Clerk->Officer,14,1.0,False,0.003,0.042
e61e4461-3834-4cc0-878f-4f1a41d85f48,Welfare,permit,Medium,2025-03-09 14:22:58.570081,0.32,11,1,OFF126,0.5,6,Clerk->Officer,10,21.07,False,0.088,0.878
32c99e1b-9982-4074-bc67-b8b930dddae2,Welfare,report,Medium,2024-12-20 14:22:58.570081,0.77,19,2,OFF126,3.2,13,Clerk->Officer->SectionHead,7,15.32,False,0.091,0.638
fc7f062f-ca0c-4ba4-8518-6385fb8963ed,Revenue,application,Low,2024-12-09 14:22:58.570081,0.141,4,1,OFF053,4.6,7,Clerk->Officer,7,1.0,False,0.006,0.042
7b607675-1aaf-48a5-b04a-4e532a6cd48b,Welfare,application,Medium,2025-01-10 14:22:58.570081,0.236,5,1,OFF074,4.0,9,Clerk->Officer,5,22.53,False,0.188,0.939
844f9f24-cea1-4361-b68e-2d6b4b09782d,Revenue,appeal,Medium,2026-05-28 14:22:58.570081,0.159,7,1,OFF154,2.7,5,Clerk->Officer,14,15.15,False,0.045,0.631
cadccaa9-fd06-4241-a0ce-4b384e6de2ff,Revenue,permit,High,2025-02-14 14:22:58.570081,0.105,4,1,OFF008,0.5,6,Clerk->Officer,5,22.5,False,0.188,0.938
3bb731dc-9a26-4764-bf12-e545104308e4,Education,application,Low,2025-08-12 14:22:58.570081,0.159,3,2,OFF009,1.8,10,Clerk->Officer->SectionHead,7,11.45,False,0.068,0.477
1c4ca212-b84c-4b10-accf-51589ffbf52a,Education,appeal,Medium,2025-06-01 14:22:58.570081,0.454,13,2,OFF073,5.0,2,Clerk->Officer->SectionHead,14,18.71,False,0.056,0.78
cf1d3545-005f-46bc-95b0-59c81464a659,UrbanDev,appeal,Low,2025-03-05 14:22:58.570081,0.457,5,2,OFF082,0.5,7,Clerk->Officer->SectionHead,21,31.16,False,0.062,1.298
1277d154-f55e-48d4-ae08-3f8020ccc180,Transport,application,Low,2025-02-01 14:22:58.570081,0.312,15,1,OFF010,0.5,12,Clerk->Officer,7,11.49,True,0.068,0.479
cddfe99d-bd7b-42fa-9b77-79574769b798,Transport,application,Low,2024-12-31 14:22:58.570081,0.234,1,1,OFF183,4.4,3,Clerk->Officer,7,20.79,False,0.124,0.866
ffd09ff6-8a98-4046-8edc-39828d466552,UrbanDev,permit,Medium,2025-01-13 14:22:58.570081,0.212,5,5,OFF137,1.8,7,Clerk->Officer->SectionHead->Finance->Director,10,29.24,False,0.122,1.218
9a30bb89-b463-4f44-9d32-f95f72107047,Health,report,Medium,2025-02-09 14:22:58.570081,0.465,7,2,OFF078,3.9,7,Clerk->Officer->SectionHead,7,15.35,False,0.091,0.64
db8b0bb9-47f0-4c41-9c96-0b69c480c46e,Welfare,appeal,Low,2025-02-24 14:22:58.570081,0.48,13,2,OFF031,0.5,15,Clerk->Officer->SectionHead,21,44.09,True,0.087,1.837
3e2f2a1a-6db8-4a58-8737-f0f4752a73ac,Welfare,application,Low,2025-02-17 14:22:58.570081,0.134,1,2,OFF042,1.6,7,Clerk->Officer->SectionHead,7,17.85,False,0.106,0.744
fec2ea5e-f650-4e9a-b7a3-aca2f0969603,Education,application,Low,2024-12-21 14:22:58.570081,0.443,8,1,OFF105,2.9,8,Clerk->Officer,7,1.0,False,0.006,0.042
8345cd0c-70ce-4346-a8eb-bcef3f60887b,Welfare,application,Low,2025-01-31 14:22:58.570081,0.336,10,1,OFF175,4.4,6,Clerk->Officer,7,15.75,False,0.094,0.656
cb5f8e3e-d385-4606-82c2-0ce79c2de23f,Health,application,Low,2024-12-05 14:22:58.570081,0.05,8,1,OFF022,2.8,7,Clerk->Officer,7,1.66,False,0.01,0.069
4bc77af2-d6af-49de-983c-bd1fc662e8ae,Education,report,Low,2025-05-02 14:22:58.570081,0.359,8,1,OFF140,3.0,10,Clerk->Officer,10,4.24,False,0.018,0.177
39321536-b1c1-4b9f-9a6f-728364eb4777,Transport,application,Low,2025-10-24 14:22:58.570081,0.242,4,2,OFF156,1.1,10,Clerk->Officer->SectionHead,7,11.44,False,0.068,0.477
3b4b6f2c-79c7-48f0-b1d9-7ce29937ac59,Transport,application,Low,2025-06-11 14:22:58.570081,0.254,11,1,OFF050,3.2,7,Clerk->Officer,7,1.23,False,0.007,0.051
9414942c-6db4-4028-aea2-d27f94603689,Health,appeal,Low,2025-02-07 14:22:58.570081,0.343,6,1,OFF187,0.5,6,Clerk->Officer,21,8.39,False,0.017,0.35
73daec2d-d099-4640-8d79-3a553a19e202,Transport,report,High,2024-12-27 14:22:58.570081,0.217,11,1,OFF090,4.8,6,Clerk->Officer,4,28.63,True,0.298,1.193
91ad08d2-54cc-4acc-bbd2-4ec134c39220,Health,application,Medium,2025-07-31 14:22:58.570081,0.045,5,1,OFF026,1.8,6,Clerk->Officer,5,19.68,False,0.164,0.82
7bd80d66-529e-443b-bd8f-5555b7a5e894,Health,permit,Medium,2024-12-24 14:22:58.570081,0.455,6,1,OFF160,3.2,13,Clerk->Officer,10,2.09,False,0.009,0.087
1af94562-2bf4-496a-847d-e55471386500,Education,report,Low,2025-01-14 14:22:58.570081,0.414,18,1,OFF133,6.2,9,Clerk->Officer,10,22.57,False,0.094,0.94
f6e3ef32-e31b-41e6-bf27-ef23330589fb,Health,report,Medium,2025-05-25 14:22:58.570081,0.633,12,1,OFF035,4.8,14,Clerk->Officer,7,22.99,False,0.137,0.958
7105ffb0-46c9-4744-b0ae-eac1003946a5,Welfare,application,Medium,2025-05-12 14:22:58.570081,0.177,1,1,OFF110,3.3,9,Clerk->Officer,5,12.5,False,0.104,0.521
e8491820-8b69-43a9-a01e-763b5159f2d0,Welfare,appeal,High,2025-05-30 14:22:58.570081,0.05,8,1,OFF147,3.7,7,Clerk->Officer,7,22.42,False,0.133,0.934
aee0ba86-2d80-422c-a362-125561035fe2,Health,appeal,Medium,2025-06-04 14:22:58.570081,0.367,10,1,OFF041,2.5,11,Clerk->Officer,14,18.74,False,0.056,0.781
df3a992b-4e77-4198-8fde-a0e789a83778,UrbanDev,permit,Medium,2025-03-26 14:22:58.570081,0.162,7,1,OFF098,4.2,4,Clerk->Officer,10,19.05,False,0.079,0.794
5d6c1721-9edc-4a93-a40a-7db3aca63821,Transport,report,Low,2025-05-19 14:22:58.570081,0.433,12,1,OFF191,0.5,7,Clerk->Officer,10,19.4,True,0.081,0.808
f6638765-65db-4daa-82c8-80544aadd53a,UrbanDev,application,Medium,2025-10-30 14:22:58.570081,0.095,2,1,OFF149,5.3,4,Clerk->Officer,5,19.86,False,0.166,0.828
f8a52b51-cc17-4190-95f6-f202d2f799a3,Revenue,report,Low,2025-07-02 14:22:58.570081,0.38,10,1,OFF187,4.2,9,Clerk->Officer,10,1.0,True,0.004,0.042
315711b6-612f-41e0-8932-b7408e3b537b,UrbanDev,report,Low,2025-05-07 14:22:58.570081,0.229,7,1,OFF139,3.0,10,Clerk->Officer,10,24.14,False,0.101,1.006
1a839f8c-83dc-41aa-9ce5-2f38851e814c,Health,report,Low,2025-02-01 14:22:58.570081,0.337,9,2,OFF144,3.4,7,Clerk->Officer->SectionHead,10,21.6,False,0.09,0.9
7d772674-89bc-4a8a-a25a-52b6af87586b,UrbanDev,permit,Low,2025-04-26 14:22:58.570081,0.348,6,3,OFF138,0.8,10,Clerk->Officer->SectionHead->Finance,14,26.87,False,0.08,1.12
e1300b7f-4c3d-4315-a4ff-19e59d196824,Welfare,permit,High,2025-01-12 14:22:58.570081,0.528,8,1,OFF180,5.5,8,Clerk->Officer,5,20.52,True,0.171,0.855
cac918ba-45e0-4b16-8954-1ebf811b1314,Education,permit,Low,2025-01-23 14:22:58.570081,0.275,15,1,OFF053,3.1,8,Clerk->Officer,14,25.78,False,0.077,1.074
e1e34b54-e4da-4d85-8048-0d2dc947f22e,Transport,application,Low,2025-03-29 14:22:58.570081,0.22,10,1,OFF170,6.9,3,Clerk->Officer,7,1.0,False,0.006,0.042
94f65889-e955-4d30-8179-70724c77611f,Revenue,report,Low,2025-07-05 14:22:58.570081,0.339,8,2,OFF170,2.4,10,Clerk->Officer->SectionHead,10,1.0,False,0.004,0.042
e47060a4-4de2-41ef-b641-e32d0c9ce49a,Revenue,application,Low,2024-12-16 14:22:58.570081,0.151,5,4,OFF043,1.3,11,Clerk->Officer->SectionHead->Finance->Director,7,29.9,False,0.178,1.246
65fe16d1-1b9f-4da0-8908-0fd6314d2274,Education,appeal,Medium,2024-12-09 14:22:58.570081,0.119,4,1,OFF113,0.8,3,Clerk->Officer,14,3.43,False,0.01,0.143
abdae9ad-d95b-495f-a2f8-bf9e38628077,Health,appeal,Low,2025-05-26 14:22:58.570081,0.404,11,1,OFF038,4.5,7,Clerk->Officer,21,19.94,False,0.04,0.831
6441ff9a-a1da-4417-8836-61b6dcd06354,Welfare,application,Low,2025-01-17 14:22:58.570081,0.473,13,1,OFF096,0.5,14,Clerk->Officer,7,29.67,False,0.177,1.236
4d3bfb81-1461-4e05-8238-d7fd8b6aa1ac,Education,application,Medium,2025-01-09 14:22:58.570081,0.39,6,1,OFF125,0.5,8,Clerk->Officer,5,1.97,False,0.016,0.082
